month,currency,rate
2022-06-30,GNF,10860.9355
2022-06-30,GYD,259.7155
2022-06-30,HTG,135.5790
2022-06-30,HNL,30.4914
2022-06-30,HKD,9.7891
2022-06-30,HUF,451.7498
2022-06-30,ISK,164.2421
2022-06-30,INR,96.7277
2022-06-30,IDR,18230.8758
2022-06-30,IQD,1812.2238
2022-06-30,ILS,4.1776
2022-06-30,JMD,192.2097
2022-06-30,JPY,161.2004
2022-06-30,JOD,0.8800
2022-06-30,KZT,537.6471
2022-06-30,KES,144.4193
2022-06-30,KWD,0.3804
2022-06-30,KGS,99.6444
2022-06-30,LAK,16415.5206
2022-06-30,LBP,1877.0171
2022-06-30,LSL,19.8383
2022-06-30,USD,1.2471
2022-06-30,LYD,5.9890
2022-06-30,MOP,10.0350
2022-06-30,MKD,72.7062
2022-06-30,MGA,5020.2341
2022-06-30,MWK,1013.5918
2022-06-30,MYR,5.4746
2022-06-30,MVR,19.1463
2022-06-30,MRU,44.3498
2022-06-30,MUR,53.6840
2022-06-30,MXN,24.8095
2022-06-30,MDL,23.6756
2022-06-30,MNT,3892.5576
2022-06-30,MAD,12.4888
2022-06-30,MZN,79.2289
2022-06-30,MMK,2298.3696
2022-06-30,NPR,154.0763
2022-06-30,NZD,1.9660
2022-06-30,NIO,44.4553
2022-06-30,NGN,515.1184
2022-06-30,NOK,12.0924
2022-06-30,OMR,0.4779
2022-06-30,PKR,243.0987
2022-06-30,PAB,1.2412
2022-06-30,PGK,4.3736
2022-06-30,PYG,8489.5841
2022-06-30,PEN,4.6733
2022-06-30,PHP,65.1066
2022-06-30,PLN,5.4756
2022-06-30,QAR,4.5203
2022-06-30,RON,5.8421
2022-06-30,RUB,80.0606
2022-06-30,RWF,1272.7770
2022-06-30,STD,29107.3000
2022-06-30,SAR,4.6777
2022-06-30,RSD,138.7096
2022-06-30,SCR,17.9223
2022-06-30,SLL,16043.1497
2022-06-30,SGD,1.7283
2022-06-30,SBD,10.0915
2022-06-30,SOS,720.5452
2022-06-30,ZAR,19.8967
2022-06-30,KRW,1590.2433
2022-06-30,LKR,446.8497
2022-06-30,SDG,564.7684
2022-06-30,SRD,26.0315
2022-06-30,SZL,19.8383
2022-06-30,SEK,12.3862
2022-06-30,CHF,1.2381
2022-06-30,TWD,37.0643
2022-06-30,TZS,2885.9046
2022-06-30,THB,43.0421
2022-06-30,TOP,1.7806
2022-06-30,TTD,8.3823
2022-06-30,TND,3.8726
2022-06-30,TRY,19.8290
2022-06-30,TMT,4.3444
2022-06-30,UGX,4530.5614
2022-06-30,UAH,36.6463
2022-06-30,UYU,50.3016
2022-06-30,UZS,13815.8186
2022-06-30,VUV,145.5923
2022-06-30,VND,28723.8290
2022-06-30,WST,3.3448
2022-06-30,YER,310.3682
2022-06-30,ZMW,21.1323
2022-06-30,ZWL,449.2081
2022-07-31,AED,4.5212
2022-07-31,ALL,138.8954
2022-07-31,DZD,179.3711
2022-07-31,AOA,525.5967
2022-07-31,XCD,3.3234
2022-07-31,ARS,152.4655
2022-07-31,AMD,507.8963
2022-07-31,AWG,2.2033
2022-07-31,AUD,1.7728
2022-07-31,AZN,2.0913
2022-07-31,BSD,1.2309
2022-07-31,BHD,0.4641
2022-07-31,BDT,114.3942
2022-07-31,BBD,2.4618
2022-07-31,BYN,4.1605
2022-07-31,BZD,2.4618
2022-07-31,XOF,761.9697
2022-07-31,BMD,1.2309
2022-07-31,BTN,96.4753
2022-07-31,BOB,8.5056
2022-07-31,BAM,2.2719
2022-07-31,BWP,15.0019
2022-07-31,BRL,6.3263
2022-07-31,BND,1.7071
2022-07-31,BGN,2.2719
2022-07-31,BIF,2511.0480
2022-07-31,KHR,5003.6312
2022-07-31,XAF,761.9697
2022-07-31,CAD,1.5927
2022-07-31,CVE,128.9989
2022-07-31,KYD,1.0093
2022-07-31,CLP,1091.4440
2022-07-31,CNY,8.2677
2022-07-31,COP,4962.9934
2022-07-31,KMF,571.4772
2022-07-31,CDF,2467.9658
2022-07-31,CRC,852.8761
2022-07-31,HRK,8.7347
2022-07-31,CUP,1.2309
2022-07-31,CZK,28.7232
2022-07-31,DKK,8.6402
2022-07-31,DJF,219.7782
2022-07-31,DOP,67.2690
2022-07-31,ECS,1.2309
2022-07-31,EGP,23.0657
2022-07-31,SVC,10.7684
2022-07-31,ERN,18.4636
2022-07-31,ETB,64.1258
2022-07-31,EUR,1.1616
2022-07-31,FJD,2.6935
2022-07-31,XPF,138.6175
2022-07-31,GMD,66.7459
2022-07-31,GEL,3.5819
2022-07-31,GHS,9.8165
2022-07-31,GTQ,9.5364
2022-07-31,GNF,10831.9712
2022-07-31,GYD,257.4818
2022-07-31,HTG,138.6994
2022-07-31,HNL,30.2447
2022-07-31,HKD,9.6626
2022-07-31,HUF,460.1158
2022-07-31,ISK,161.5748
2022-07-31,INR,96.4753
2022-07-31,IDR,18300.5053
2022-07-31,IQD,1797.1221
2022-07-31,ILS,4.2309
2022-07-31,JMD,186.3678
2022-07-31,JPY,167.2185
2022-07-31,JOD,0.8727
2022-07-31,KZT,560.8745
2022-07-31,KES,144.7545
2022-07-31,KWD,0.3775
2022-07-31,KGS,97.8570
2022-07-31,LAK,18577.4424
2022-07-31,LBP,1860.5385
2022-07-31,LSL,19.5483
2022-07-31,USD,1.2309
2022-07-31,LYD,5.9391
2022-07-31,MOP,9.9525
2022-07-31,MKD,71.5218
2022-07-31,MGA,4998.9252
2022-07-31,MWK,1257.5486
2022-07-31,MYR,5.4221
2022-07-31,MVR,18.9559
2022-07-31,MRU,43.9802
2022-07-31,MUR,54.7138
2022-07-31,MXN,24.6661
2022-07-31,MDL,23.6094
2022-07-31,MNT,3856.4283
2022-07-31,MAD,12.3207
2022-07-31,MZN,78.6364
2022-07-31,MMK,2278.6752
2022-07-31,NPR,154.3605
2022-07-31,NZD,1.9527
2022-07-31,NIO,44.1341
2022-07-31,NGN,510.8258
2022-07-31,NOK,12.1736
2022-07-31,OMR,0.4740
2022-07-31,PKR,260.4904
2022-07-31,PAB,1.2309
2022-07-31,PGK,4.3124
2022-07-31,PYG,8478.2550
2022-07-31,PEN,4.5932
2022-07-31,PHP,67.0844
2022-07-31,PLN,5.4549
2022-07-31,QAR,4.4827
2022-07-31,RON,5.7459
2022-07-31,RUB,66.0996
2022-07-31,RWF,1261.6783
2022-07-31,STD,28741.6000
2022-07-31,SAR,4.6186
2022-07-31,RSD,136.4028
2022-07-31,SCR,17.3870
2022-07-31,SLL,16186.4157
2022-07-31,SGD,1.7071
2022-07-31,SBD,10.0318
2022-07-31,SOS,718.2334
2022-07-31,ZAR,19.5483
2022-07-31,KRW,1597.1002
2022-07-31,LKR,443.1260
2022-07-31,SDG,561.9084
2022-07-31,SRD,26.9981
2022-07-31,SZL,19.5483
2022-07-31,SEK,12.3782
2022-07-31,CHF,1.1806
2022-07-31,TWD,36.6705
2022-07-31,TZS,2872.9341
2022-07-31,THB,43.6541
2022-07-31,TOP,1.7728
2022-07-31,TTD,8.3140
2022-07-31,TND,3.7918
2022-07-31,TRY,21.3501
2022-07-31,TMT,4.3082
2022-07-31,UGX,4609.7416
2022-07-31,UAH,36.1917
2022-07-31,UYU,48.9716
2022-07-31,UZS,13351.7409
2022-07-31,VUV,144.3668
2022-07-31,VND,28603.2190
2022-07-31,WST,3.2859
2022-07-31,YER,308.0341
2022-07-31,ZMW,20.9462
2022-07-31,ZWL,445.4647
2022-08-15,AED,4.4064
2022-08-15,ALL,137.4253
2022-08-15,DZD,174.8481
2022-08-15,AOA,516.2522
2022-08-15,XCD,3.2390
2022-08-15,ARS,155.2281
2022-08-15,AMD,498.5724
2022-08-15,AWG,2.1474
2022-08-15,AUD,1.7375
2022-08-15,AZN,2.0373
2022-08-15,BSD,1.1996
2022-08-15,BHD,0.4523
2022-08-15,BDT,112.7366
2022-08-15,BBD,2.3993
2022-08-15,BYN,4.0548
2022-08-15,BZD,2.3993
2022-08-15,XOF,770.5415
2022-08-15,BMD,1.1996
2022-08-15,BTN,95.9566
2022-08-15,BOB,8.2895
2022-08-15,BAM,2.2975
2022-08-15,BWP,15.2724
2022-08-15,BRL,6.5213
2022-08-15,BND,1.6691
2022-08-15,BGN,2.2975
2022-08-15,BIF,2438.2786
2022-08-15,KHR,4897.8097
2022-08-15,XAF,770.5415
2022-08-15,CAD,1.5440
2022-08-15,CVE,129.5797
2022-08-15,KYD,0.9837
2022-08-15,CLP,1103.8533
2022-08-15,CNY,8.1015
2022-08-15,COP,5184.6863
2022-08-15,KMF,577.9061
2022-08-15,CDF,2390.5327
2022-08-15,CRC,810.3782
2022-08-15,HRK,8.8260
2022-08-15,CUP,1.1996
2022-08-15,CZK,28.7463
2022-08-15,DKK,8.7440
2022-08-15,DJF,213.3397
2022-08-15,DOP,65.1887
2022-08-15,ECS,1.1996
2022-08-15,EGP,22.7346
2022-08-15,SVC,10.4861
2022-08-15,ERN,17.9947
2022-08-15,ETB,62.8008
2022-08-15,EUR,1.1747
2022-08-15,FJD,2.6419
2022-08-15,XPF,140.1769
2022-08-15,GMD,64.9308
2022-08-15,GEL,3.3770
2022-08-15,GHS,9.7321
2022-08-15,GTQ,9.2753
2022-08-15,GNF,10406.7369
2022-08-15,GYD,250.7217
2022-08-15,HTG,137.9850
2022-08-15,HNL,29.5293
2022-08-15,HKD,9.4172
2022-08-15,HUF,466.6722
2022-08-15,ISK,164.5733
2022-08-15,INR,95.9566
2022-08-15,IDR,17979.6937
2022-08-15,IQD,1749.1078
2022-08-15,ILS,4.1253
2022-08-15,JMD,182.0071
2022-08-15,JPY,165.6530
2022-08-15,JOD,0.8519
2022-08-15,KZT,578.0609
2022-08-15,KES,142.2179
2022-08-15,KWD,0.3693
2022-08-15,KGS,95.4061
2022-08-15,LAK,18027.1078
2022-08-15,LBP,1814.1031
2022-08-15,LSL,20.5064
2022-08-15,USD,1.1996
2022-08-15,LYD,5.8594
2022-08-15,MOP,9.6997
2022-08-15,MKD,72.3026
2022-08-15,MGA,4932.3406
2022-08-15,MWK,1231.3576
2022-08-15,MYR,5.3408
2022-08-15,MVR,18.4145
2022-08-15,MRU,42.8633
2022-08-15,MUR,53.6241
2022-08-15,MXN,24.5621
2022-08-15,MDL,23.1412
2022-08-15,MNT,3776.4835
2022-08-15,MAD,12.2862
2022-08-15,MZN,76.6393
2022-08-15,MMK,2218.8145
2022-08-15,NPR,153.5306
2022-08-15,NZD,1.9199
2022-08-15,NIO,43.0553
2022-08-15,NGN,510.7488
2022-08-15,NOK,11.9313
2022-08-15,OMR,0.4619
2022-08-15,PKR,269.9201
2022-08-15,PAB,1.1996
2022-08-15,PGK,4.2270
2022-08-15,PYG,8221.6491
2022-08-15,PEN,4.6562
2022-08-15,PHP,67.5340
2022-08-15,PLN,5.6008
2022-08-15,QAR,4.3688
2022-08-15,RON,5.7998
2022-08-15,RUB,66.5803
2022-08-15,RWF,1245.8313
2022-08-15,STD,28791.6000
2022-08-15,SAR,4.5083
2022-08-15,RSD,137.9292
2022-08-15,SCR,16.9226
2022-08-15,SLL,16472.9991
2022-08-15,SGD,1.6691
2022-08-15,SBD,9.7532
2022-08-15,SOS,693.2305
2022-08-15,ZAR,20.5064
2022-08-15,KRW,1575.0140
2022-08-15,LKR,431.8722
2022-08-15,SDG,547.6379
2022-08-15,SRD,27.1930
2022-08-15,SZL,20.5064
2022-08-15,SEK,12.2731
2022-08-15,CHF,1.1641
2022-08-15,TWD,35.8640
2022-08-15,TZS,2797.5722
2022-08-15,THB,43.9820
2022-08-15,TOP,1.7375
2022-08-15,TTD,8.0984
2022-08-15,TND,3.7915
2022-08-15,TRY,21.1018
2022-08-15,TMT,4.2108
2022-08-15,UGX,4567.0484
2022-08-15,UAH,35.4419
2022-08-15,UYU,50.2951
2022-08-15,UZS,13085.7338
2022-08-15,VUV,142.8837
2022-08-15,VND,28095.7278
2022-08-15,WST,3.2502
2022-08-15,YER,299.9832
2022-08-15,ZMW,19.7342
2022-08-15,ZWL,434.1515
2022-08-31,AED,4.4064
2022-08-31,ALL,137.4253
2022-08-31,DZD,174.8481
2022-08-31,AOA,516.2522
2022-08-31,XCD,3.2390
2022-08-31,ARS,155.2281
2022-08-31,AMD,498.5724
2022-08-31,AWG,2.1474
2022-08-31,AUD,1.7375
2022-08-31,AZN,2.0373
2022-08-31,BSD,1.1996
2022-08-31,BHD,0.4523
2022-08-31,BDT,112.7366
2022-08-31,BBD,2.3993
2022-08-31,BYN,4.0548
2022-08-31,BZD,2.3993
2022-08-31,XOF,770.5415
2022-08-31,BMD,1.1996
2022-08-31,BTN,95.9566
2022-08-31,BOB,8.2895
2022-08-31,BAM,2.2975
2022-08-31,BWP,15.2724
2022-08-31,BRL,6.5213
2022-08-31,BND,1.6691
2022-08-31,BGN,2.2975
2022-08-31,BIF,2438.2786
2022-08-31,KHR,4897.8097
2022-08-31,XAF,770.5415
2022-08-31,CAD,1.5440
2022-08-31,CVE,129.5797
2022-08-31,KYD,0.9837
2022-08-31,CLP,1103.8533
2022-08-31,CNY,8.1015
2022-08-31,COP,5184.6863
2022-08-31,KMF,577.9061
2022-08-31,CDF,2390.5327
2022-08-31,CRC,810.3782
2022-08-31,HRK,8.8260
2022-08-31,CUP,1.1996
2022-08-31,CZK,28.7463
2022-08-31,DKK,8.7440
2022-08-31,DJF,213.3397
2022-08-31,DOP,65.1887
2022-08-31,ECS,1.1996
2022-08-31,EGP,22.7346
2022-08-31,SVC,10.4861
2022-08-31,ERN,17.9947
2022-08-31,ETB,62.8008
2022-08-31,EUR,1.1747
2022-08-31,FJD,2.6419
2022-08-31,XPF,140.1769
2022-08-31,GMD,64.9308
2022-08-31,GEL,3.3770
2022-08-31,GHS,9.7321
2022-08-31,GTQ,9.2753
2022-08-31,GNF,10406.7369
2022-08-31,GYD,250.7217
2022-08-31,HTG,137.9850
2022-08-31,HNL,29.5293
2022-08-31,HKD,9.4172
2022-08-31,HUF,466.6722
2022-08-31,ISK,164.5733
2022-08-31,INR,95.9566
2022-08-31,IDR,17979.6937
2022-08-31,IQD,1749.1078
2022-08-31,ILS,4.1253
2022-08-31,JMD,182.0071
2022-08-31,JPY,165.6530
2022-08-31,JOD,0.8519
2022-08-31,KZT,578.0609
2022-08-31,KES,142.2179
2022-08-31,KWD,0.3693
2022-08-31,KGS,95.4061
2022-08-31,LAK,18027.1078
2022-08-31,LBP,1814.1031
2022-08-31,LSL,20.5064
2022-08-31,USD,1.1996
2022-08-31,LYD,5.8594
2022-08-31,MOP,9.6997
2022-08-31,MKD,72.3026
2022-08-31,MGA,4932.3406
2022-08-31,MWK,1231.3576
2022-08-31,MYR,5.3408
2022-08-31,MVR,18.4145
2022-08-31,MRU,42.8633
2022-08-31,MUR,53.6241
2022-08-31,MXN,24.5621
2022-08-31,MDL,23.1412
2022-08-31,MNT,3776.4835
2022-08-31,MAD,12.2862
2022-08-31,MZN,76.6393
2022-08-31,MMK,2218.8145
2022-08-31,NPR,153.5306
2022-08-31,NZD,1.9199
2022-08-31,NIO,43.0553
2022-08-31,NGN,510.7488
2022-08-31,NOK,11.9313
2022-08-31,OMR,0.4619
2022-08-31,PKR,269.9201
2022-08-31,PAB,1.1996
2022-08-31,PGK,4.2270
2022-08-31,PYG,8221.6491
2022-08-31,PEN,4.6562
2022-08-31,PHP,67.5340
2022-08-31,PLN,5.6008
2022-08-31,QAR,4.3688
2022-08-31,RON,5.7998
2022-08-31,RUB,66.5803
2022-08-31,RWF,1245.8313
2022-08-31,STD,28791.6000
2022-08-31,SAR,4.5083
2022-08-31,RSD,137.9292
2022-08-31,SCR,16.9226
2022-08-31,SLL,16472.9991
2022-08-31,SGD,1.6691
2022-08-31,SBD,9.7532
2022-08-31,SOS,693.2305
2022-08-31,ZAR,20.5064
2022-08-31,KRW,1575.0140
2022-08-31,LKR,431.8722
2022-08-31,SDG,547.6379
2022-08-31,SRD,27.1930
2022-08-31,SZL,20.5064
2022-08-31,SEK,12.2731
2022-08-31,CHF,1.1641
2022-08-31,TWD,35.8640
2022-08-31,TZS,2797.5722
2022-08-31,THB,43.9820
2022-08-31,TOP,1.7375
2022-08-31,TTD,8.0984
2022-08-31,TND,3.7915
2022-08-31,TRY,21.1018
2022-08-31,TMT,4.2108
2022-08-31,UGX,4567.0484
2022-08-31,UAH,35.4419
2022-08-31,UYU,50.2951
2022-08-31,UZS,13085.7338
2022-08-31,VUV,142.8837
2022-08-31,VND,28095.7278
2022-08-31,WST,3.2502
2022-08-31,YER,299.9832
2022-08-31,ZMW,19.7342
2022-08-31,ZWL,434.1515
2022-10-31,AED,4.1621
2022-10-31,ALL,133.8697
2022-10-31,DZD,159.5980
2022-10-31,AOA,484.4193
2022-10-31,XCD,3.0595
2022-10-31,ARS,164.1983
2022-10-31,AMD,471.3978
2022-10-31,AWG,2.0283
2022-10-31,AUD,1.7015
2022-10-31,AZN,1.9263
2022-10-31,BSD,1.1331
2022-10-31,BHD,0.4272
2022-10-31,BDT,117.3371
2022-10-31,BBD,2.2663
2022-10-31,BYN,2.8555
2022-10-31,BZD,2.2663
2022-10-31,XOF,752.4362
2022-10-31,BMD,1.1331
2022-10-31,BTN,90.6317
2022-10-31,BOB,7.8300
2022-10-31,BAM,2.2435
2022-10-31,BWP,14.9294
2022-10-31,BRL,5.8721
2022-10-31,BND,1.6044
2022-10-31,BGN,2.2436
2022-10-31,BIF,2324.0794
2022-10-31,KHR,4602.8329
2022-10-31,XAF,752.4362
2022-10-31,CAD,1.5178
2022-10-31,CVE,120.4533
2022-10-31,KYD,0.9292
2022-10-31,CLP,1071.0482
2022-10-31,CNY,7.9916
2022-10-31,COP,4987.6506
2022-10-31,KMF,564.3271
2022-10-31,CDF,2311.6149
2022-10-31,CRC,716.8046
2022-10-31,HRK,8.6279
2022-10-31,CUP,29.1600
2022-10-31,CZK,28.2721
2022-10-31,DKK,8.5303
2022-10-31,DJF,202.2663
2022-10-31,DOP,60.6232
2022-10-31,ECS,1.1331
2022-10-31,EGP,22.0786
2022-10-31,SVC,9.9232
2022-10-31,ERN,16.9972
2022-10-31,ETB,59.8382
2022-10-31,EUR,1.1471
2022-10-31,FJD,2.5767
2022-10-31,XPF,136.8832
2022-10-31,GMD,63.0878
2022-10-31,GEL,3.2068
2022-10-31,GHS,11.4448
2022-10-31,GTQ,8.8542
2022-10-31,GNF,9793.8013
2022-10-31,GYD,237.2562
2022-10-31,HTG,130.9039
2022-10-31,HNL,27.9320
2022-10-31,HKD,8.8951
2022-10-31,HUF,466.9827
2022-10-31,ISK,160.9348
2022-10-31,INR,90.6317
2022-10-31,IDR,16994.3460
2022-10-31,IQD,1654.3909
2022-10-31,ILS,3.9223
2022-10-31,JMD,172.0213
2022-10-31,JPY,163.3144
2022-10-31,JOD,0.8039
2022-10-31,KZT,543.5581
2022-10-31,KES,136.4306
2022-10-31,KWD,0.3505
2022-10-31,KGS,92.0044
2022-10-31,LAK,18163.1728
2022-10-31,LBP,1713.1504
2022-10-31,LSL,20.1034
2022-10-31,USD,1.1331
2022-10-31,LYD,5.4561
2022-10-31,MOP,9.1619
2022-10-31,MKD,70.6062
2022-10-31,MGA,4674.2230
2022-10-31,MWK,1168.2721
2022-10-31,MYR,5.1586
2022-10-31,MVR,17.5184
2022-10-31,MRU,40.4872
2022-10-31,MUR,49.7564
2022-10-31,MXN,22.6691
2022-10-31,MDL,21.9490
2022-10-31,MNT,3688.3860
2022-10-31,MAD,12.1737
2022-10-31,MZN,72.4079
2022-10-31,MMK,2381.4278
2022-10-31,NPR,145.0108
2022-10-31,NZD,1.9279
2022-10-31,NIO,40.7252
2022-10-31,NGN,493.7677
2022-10-31,NOK,11.6692
2022-10-31,OMR,0.4363
2022-10-31,PKR,271.6714
2022-10-31,PAB,1.1331
2022-10-31,PGK,3.9835
2022-10-31,PYG,7922.9509
2022-10-31,PEN,4.4141
2022-10-31,PHP,65.7224
2022-10-31,PLN,5.4765
2022-10-31,QAR,4.1266
2022-10-31,RON,5.6710
2022-10-31,RUB,69.5467
2022-10-31,RWF,1177.9038
2022-10-31,STD,25552.4000
2022-10-31,SAR,4.2635
2022-10-31,RSD,134.5439
2022-10-31,SCR,16.1972
2022-10-31,SLL,15731.7795
2022-10-31,SGD,1.6044
2022-10-31,SBD,9.1753
2022-10-31,SOS,657.2238
2022-10-31,ZAR,20.1034
2022-10-31,KRW,1579.9436
2022-10-31,LKR,413.5921
2022-10-31,SDG,651.5581
2022-10-31,SRD,31.0969
2022-10-31,SZL,20.1034
2022-10-31,SEK,12.4837
2022-10-31,CHF,1.0935
2022-10-31,TWD,35.6317
2022-10-31,TZS,2642.4931
2022-10-31,THB,42.0892
2022-10-31,TOP,1.7015
2022-10-31,TTD,7.6638
2022-10-31,TND,3.6811
2022-10-31,TRY,20.7666
2022-10-31,TMT,3.9660
2022-10-31,UGX,4328.0638
2022-10-31,UAH,41.7758
2022-10-31,UYU,46.3796
2022-10-31,UZS,12441.9428
2022-10-31,VUV,136.3683
2022-10-31,VND,26849.8903
2022-10-31,WST,3.1389
2022-10-31,YER,283.5694
2022-10-31,ZMW,17.7620
2022-10-31,ZWL,410.0850
2022-11-15,AED,4.1355
2022-11-15,ALL,134.9389
2022-11-15,DZD,158.0572
2022-11-15,AOA,504.7063
2022-11-15,XCD,3.0399
2022-11-15,ARS,172.4431
2022-11-15,AMD,454.8515
2022-11-15,AWG,2.0154
2022-11-15,AUD,1.7896
2022-11-15,AZN,1.9140
2022-11-15,BSD,1.1259
2022-11-15,BHD,0.4246
2022-11-15,BDT,114.2786
2022-11-15,BBD,2.2518
2022-11-15,BYN,2.8767
2022-11-15,BZD,2.2518
2022-11-15,XOF,754.3441
2022-11-15,BMD,1.1259
2022-11-15,BTN,93.4439
2022-11-15,BOB,7.7800
2022-11-15,BAM,2.2492
2022-11-15,BWP,15.1432
2022-11-15,BRL,5.9450
2022-11-15,BND,1.6030
2022-11-15,BGN,2.2494
2022-11-15,BIF,2318.2240
2022-11-15,KHR,4659.6104
2022-11-15,XAF,754.3441
2022-11-15,CAD,1.5513
2022-11-15,CVE,127.3672
2022-11-15,KYD,0.9232
2022-11-15,CLP,1101.4941
2022-11-15,CNY,8.1330
2022-11-15,COP,5415.8507
2022-11-15,KMF,565.7581
2022-11-15,CDF,2316.5351
2022-11-15,CRC,698.7358
2022-11-15,HRK,8.6641
2022-11-15,CUP,26.9176
2022-11-15,CZK,28.2035
2022-11-15,DKK,8.5549
2022-11-15,DJF,200.4098
2022-11-15,DOP,60.5620
2022-11-15,ECS,1.1259
2022-11-15,EGP,22.1543
2022-11-15,SVC,9.8533
2022-11-15,ERN,16.8885
2022-11-15,ETB,59.7118
2022-11-15,EUR,1.1500
2022-11-15,FJD,2.6314
2022-11-15,XPF,137.2303
2022-11-15,GMD,66.7657
2022-11-15,GEL,3.1131
2022-11-15,GHS,14.1300
2022-11-15,GTQ,8.8401
2022-11-15,GNF,9711.6042
2022-11-15,GYD,235.5920
2022-11-15,HTG,137.5978
2022-11-15,HNL,27.8885
2022-11-15,HKD,8.8383
2022-11-15,HUF,476.0385
2022-11-15,ISK,162.2700
2022-11-15,INR,93.4439
2022-11-15,IDR,17449.1749
2022-11-15,IQD,1643.8109
2022-11-15,ILS,3.9832
2022-11-15,JMD,171.9078
2022-11-15,JPY,168.5751
2022-11-15,JOD,0.7990
2022-11-15,KZT,529.4648
2022-11-15,KES,136.4588
2022-11-15,KWD,0.3494
2022-11-15,KGS,92.6155
2022-11-15,LAK,19027.6746
2022-11-15,LBP,1702.5829
2022-11-15,LSL,20.5610
2022-11-15,USD,1.1259
2022-11-15,LYD,5.6576
2022-11-15,MOP,9.1034
2022-11-15,MKD,70.7908
2022-11-15,MGA,4773.8075
2022-11-15,MWK,1155.6611
2022-11-15,MYR,5.3142
2022-11-15,MVR,17.4064
2022-11-15,MRU,40.2283
2022-11-15,MUR,50.1588
2022-11-15,MXN,22.6503
2022-11-15,MDL,21.8143
2022-11-15,MNT,3816.7953
2022-11-15,MAD,12.3974
2022-11-15,MZN,71.8886
2022-11-15,MMK,2364.6034
2022-11-15,NPR,149.5102
2022-11-15,NZD,1.9798
2022-11-15,NIO,40.5661
2022-11-15,NGN,496.2395
2022-11-15,NOK,11.9366
2022-11-15,OMR,0.4335
2022-11-15,PKR,247.3035
2022-11-15,PAB,1.1259
2022-11-15,PGK,3.9672
2022-11-15,PYG,8063.6837
2022-11-15,PEN,4.4868
2022-11-15,PHP,66.3689
2022-11-15,PLN,5.5131
2022-11-15,QAR,4.1002
2022-11-15,RON,5.6601
2022-11-15,RUB,69.8057
2022-11-15,RWF,1177.6893
2022-11-15,STD,28569.7000
2022-11-15,SAR,4.2317
2022-11-15,RSD,134.8657
2022-11-15,SCR,16.1968
2022-11-15,SLE,15631.1792
2022-11-15,SGD,1.6030
2022-11-15,SBD,9.2628
2022-11-15,SOS,641.1989
2022-11-15,ZAR,20.5610
2022-11-15,KRW,1605.7558
2022-11-15,LKR,410.9527
2022-11-15,SDG,638.9471
2022-11-15,SRD,32.1292
2022-11-15,SZL,20.5610
2022-11-15,SEK,12.5878
2022-11-15,CHF,1.1302
2022-11-15,TWD,36.0507
2022-11-15,TZS,2624.4680
2022-11-15,THB,43.0121
2022-11-15,TOP,1.7896
2022-11-15,TTD,7.5777
2022-11-15,TND,3.7402
2022-11-15,TRY,20.9310
2022-11-15,TMT,3.9519
2022-11-15,UGX,4295.3020
2022-11-15,UAH,41.5818
2022-11-15,UYU,46.4602
2022-11-15,UZS,12552.6269
2022-11-15,VUV,140.5740
2022-11-15,VND,27556.4080
2022-11-15,WST,3.1949
2022-11-15,YER,281.7560
2022-11-15,ZMW,17.9540
2022-11-15,ZWL,407.4625
2022-11-30,AED,4.1355
2022-11-30,ALL,134.9389
2022-11-30,DZD,158.0572
2022-11-30,AOA,504.7063
2022-11-30,XCD,3.0399
2022-11-30,ARS,172.4431
2022-11-30,AMD,454.8515
2022-11-30,AWG,2.0154
2022-11-30,AUD,1.7896
2022-11-30,AZN,1.9140
2022-11-30,BSD,1.1259
2022-11-30,BHD,0.4246
2022-11-30,BDT,114.2786
2022-11-30,BBD,2.2518
2022-11-30,BYN,2.8767
2022-11-30,BZD,2.2518
2022-11-30,XOF,754.3441
2022-11-30,BMD,1.1259
2022-11-30,BTN,93.4439
2022-11-30,BOB,7.7800
2022-11-30,BAM,2.2492
2022-11-30,BWP,15.1432
2022-11-30,BRL,5.9450
2022-11-30,BND,1.6030
2022-11-30,BGN,2.2494
2022-11-30,BIF,2318.2240
2022-11-30,KHR,4659.6104
2022-11-30,XAF,754.3441
2022-11-30,CAD,1.5513
2022-11-30,CVE,127.3672
2022-11-30,KYD,0.9232
2022-11-30,CLP,1101.4941
2022-11-30,CNY,8.1330
2022-11-30,COP,5415.8507
2022-11-30,KMF,565.7581
2022-11-30,CDF,2316.5351
2022-11-30,CRC,698.7358
2022-11-30,HRK,8.6641
2022-11-30,CUP,26.9176
2022-11-30,CZK,28.2035
2022-11-30,DKK,8.5549
2022-11-30,DJF,200.4098
2022-11-30,DOP,60.5620
2022-11-30,ECS,1.1259
2022-11-30,EGP,22.1543
2022-11-30,SVC,9.8533
2022-11-30,ERN,16.8885
2022-11-30,ETB,59.7118
2022-11-30,EUR,1.1500
2022-11-30,FJD,2.6314
2022-11-30,XPF,137.2303
2022-11-30,GMD,66.7657
2022-11-30,GEL,3.1131
2022-11-30,GHS,14.1300
2022-11-30,GTQ,8.8401
2022-11-30,GNF,9711.6042
2022-11-30,GYD,235.5920
2022-11-30,HTG,137.5978
2022-11-30,HNL,27.8885
2022-11-30,HKD,8.8383
2022-11-30,HUF,476.0385
2022-11-30,ISK,162.2700
2022-11-30,INR,93.4439
2022-11-30,IDR,17449.1749
2022-11-30,IQD,1643.8109
2022-11-30,ILS,3.9832
